year;cod_mun;idhm
2022;39025;0.303
2022;39026;0.286
2022;39027;0.315
2022;39028;0.317
2022;39030;0.3
2022;39031;0.296
2022;39032;0.289
2022;39035;0.301
2022;39036;0.313
2022;39037;0.302
2022;39038;0.302
2022;39040;0.323
2022;39041;0.31
2022;39042;0.31
2022;39043;0.284
2022;39044;0.322
2022;39046;0.277
2022;39047;0.28
2022;39048;0.3
2022;39052;0.329
2022;39054;0.312
2022;39055;0.296
2022;39056;0.292
2022;39057;0.284
2022;39059;0.328
2022;39060;0.305
2022;39061;0.312
2022;39062;0.306
2022;39063;0.249
2022;39064;0.289
2022;39066;0.278
2022;39069;0.288
2022;39073;0.349
2022;39074;0.307
2022;39075;0.335
2022;39076;0.317
2022;39078;0.293
2022;39079;0.291
2022;39080;0.295
2022;39082;0.29
2022;39083;0.236
2022;39084;0.27
2022;39085;0.316
2022;39087;0.308
2022;39091;0.274
2022;39095;0.284
2022;39098;0.28
2022;39099;0.312
2022;39102;0.29
2013;05002;0.226
2013;05014;0.254
2013;05016;0.275
2013;05019;0.305
2013;05021;0.262
2013;05022;0.235
2013;05041;0.197
2013;05047;0.22
2013;05054;0.198
2013;05057;0.238
2013;05102;0.223
2013;05114;0.231
2013;05163;0.224
2013;05168;0.239
2013;05186;0.264
2013;05187;0.228
2013;05240;0.227
2013;05241;0.231
2013;09018;0.305
2013;09023;0.312
2013;09048;0.281
2013;09056;0.288
2013;09059;0.322
2013;09073;0.316
2013;09074;0.328
2013;09109;0.328
2013;09124;0.255
2013;09177;0.291
2013;09194;0.276
2013;09209;0.287
2013;09211;0.247
2013;09219;0.306
2013;09274;0.257
2013;09289;0.235
2013;09321;0.274
2013;09330;0.274
2013;09410;0.278
2013;09427;0.26
2013;09434;0.302
2013;09439;0.31
2013;09903;0.266
2013;09906;0.276
2013;09907;0.3
2013;24008;0.282
2013;24010;0.272
2013;24014;0.268
2013;24015;0.249
2013;24021;0.23
2013;24026;0.25
2013;24027;0.258
2013;24030;0.263
2013;24034;0.25
2013;24038;0.256
2013;24039;0.264
2013;24049;0.248
2013;24056;0.253
2013;24057;0.257
2013;24061;0.265
2013;24064;0.254
2013;24065;0.254
2013;24070;0.269
2013;24071;0.247
2013;24076;0.252
2013;24083;0.255
2013;24088;0.245
2013;24089;0.323
2013;24094;0.243
2013;24098;0.247
2013;24105;0.266
2013;24110;0.251
2013;24114;0.269
2013;24115;0.294
2013;24122;0.26
2013;24134;0.276
2013;24137;0.242
2013;24139;0.259
2013;24142;0.283
2013;24148;0.263
2013;24154;0.228
2013;24157;0.266
2013;24159;0.246
2013;24162;0.266
2013;24163;0.331
2013;24166;0.249
2013;24169;0.267
2013;24170;0.254
2013;24175;0.28
2013;24180;0.223
2013;24181;0.245
2013;24188;0.271
2013;24189;0.274
2013;24196;0.265
2013;24201;0.226
2013;24202;0.283
2013;24205;0.262
2013;24206;0.262
2013;24209;0.252
2013;24212;0.239
2013;24222;0.297
2013;24223;0.27
2013;24225;0.262
2013;24227;0.242
2013;34004;0.299
2013;34022;0.269
2013;34023;0.286
2013;34027;0.253
2013;34047;0.264
2013;34056;0.268
2013;34069;0.274
2013;34079;0.314
2013;34080;0.281
2013;34083;0.257
2013;34120;0.306
2013;34123;0.251
2013;34157;0.276
2013;34199;0.259
2013;34217;0.313
2013;34225;0.286
2013;34901;0.27
2013;37008;0.259
2013;37010;0.241
2013;37014;0.222
2013;37023;0.321
2013;37046;0.261
2013;37067;0.309
2013;37069;0.255
2013;37085;0.3
2013;37087;0.325
2013;37092;0.302
2013;37107;0.267
2013;37117;0.289
2013;37135;0.246
2013;37140;0.213
2013;37156;0.27
2013;37170;0.226
2013;37173;0.246
2013;37202;0.299
2013;37240;0.272
2013;37246;0.251
2013;37274;0.308
2013;37294;0.301
2013;37322;0.251
2013;37354;0.3
2013;37362;0.297
2013;37374;0.218
2013;37376;0.259
2013;40024;0.258
2013;40040;0.262
2013;40041;0.262
2013;40043;0.261
2013;40057;0.253
2013;40063;0.274
2013;40076;0.274
2013;40077;0.307
2013;40101;0.293
2013;40112;0.312
2013;40138;0.26
2013;40141;0.246
2013;40145;0.245
2013;40155;0.314
2013;40170;0.244
2013;40181;0.285
2013;40194;0.301
2013;40203;0.308
2013;40216;0.287
2013;40225;0.25
2013;40906;0.289
2013;42004;0.289
2013;42020;0.288
2013;42025;0.259
2013;42043;0.279
2013;42069;0.247
2013;42078;0.256
2013;42095;0.314
2013;42134;0.284
2013;42162;0.279
2013;42164;0.263
2013;42173;0.323
2013;47004;0.231
2013;47007;0.312
2013;47010;0.318
2013;47023;0.329
2013;47027;0.285
2013;47030;0.246
2013;47050;0.278
2013;47052;0.3
2013;47066;0.301
2013;47075;0.25
2013;47076;0.297
2013;47082;0.244
2013;47084;0.232
2013;47085;0.267
2013;47086;0.262
2013;47090;0.268
2013;47101;0.236
2013;47104;0.267
2013;47111;0.257
2013;47112;0.241
2013;47114;0.27
2013;47122;0.276
2013;47129;0.251
2013;47133;0.305
2013;47139;0.238
2013;47155;0.282
2013;47158;0.26
2013;47159;0.264
2013;47161;0.352
2013;47165;0.273
2013;47173;0.232
2013;47175;0.278
2013;47182;0.248
2013;47186;0.317
2013;47193;0.288
2013;47197;0.244
2013;47214;0.264
2013;47217;0.298
2013;47218;0.26
2013;47231;0.309
2013;49003;0.231
2013;49021;0.27
2013;49053;0.254
2013;49065;0.235
2013;49081;0.241
2013;49125;0.263
2013;49127;0.296
2013;49166;0.275
2013;49187;0.248
2013;49200;0.232
2013;49219;0.266
2013;49250;0.239
2013;49261;0.26
2013;49275;0.301
2014;05002;0.226
2014;05014;0.253
2014;05016;0.273
2014;05019;0.304
2014;05021;0.26
2014;05022;0.237
2014;05041;0.191
2014;05047;0.221
2014;05054;0.202
2014;05057;0.237
2014;05102;0.223
2014;05114;0.227
2014;05163;0.228
2014;05168;0.233
2014;05186;0.264
2014;05187;0.229
2014;05240;0.224
2014;05241;0.232
2014;09018;0.305
2014;09023;0.309
2014;09048;0.277
2014;09056;0.289
2014;09059;0.32
2014;09073;0.314
2014;09074;0.325
2014;09109;0.325
2014;09124;0.255
2014;09177;0.292
2014;09194;0.278
2014;09209;0.283
2014;09211;0.243
2014;09219;0.307
2014;09274;0.302
2014;09289;0.238
2014;09321;0.275
2014;09330;0.281
2014;09410;0.279
2014;09427;0.248
2014;09434;0.302
2014;09439;0.306
2014;09903;0.27
2014;09906;0.273
2014;09907;0.296
2014;24008;0.282
2014;24010;0.271
2014;24014;0.268
2014;24015;0.253
2014;24021;0.232
2014;24026;0.236
2014;24027;0.259
2014;24030;0.265
2014;24034;0.25
2014;24038;0.255
2014;24039;0.263
2014;24049;0.249
2014;24056;0.257
2014;24057;0.265
2014;24061;0.265
2014;24064;0.254
2014;24065;0.25
2014;24070;0.274
2014;24071;0.253
2014;24076;0.249
2014;24083;0.257
2014;24088;0.243
2014;24089;0.319
2014;24094;0.241
2014;24098;0.251
2014;24105;0.268
2014;24110;0.25
2014;24114;0.266
2014;24115;0.293
2014;24122;0.261
2014;24134;0.273
2014;24137;0.245
2014;24139;0.258
2014;24142;0.281
2014;24148;0.263
2014;24154;0.231
2014;24157;0.264
2014;24159;0.245
2014;24162;0.266
2014;24163;0.333
2014;24166;0.245
2014;24169;0.271
2014;24170;0.26
2014;24175;0.277
2014;24180;0.224
2014;24181;0.234
2014;24188;0.271
2014;24189;0.27
2014;24196;0.268
2014;24201;0.229
2014;24202;0.289
2014;24205;0.264
2014;24206;0.254
2014;24209;0.255
2014;24212;0.236
2014;24222;0.296
2014;24223;0.273
2014;24225;0.263
2014;24227;0.241
2014;34004;0.302
2014;34022;0.269
2014;34023;0.286
2014;34027;0.255
2014;34047;0.264
2014;34056;0.267
2014;34069;0.276
2014;34079;0.312
2014;34080;0.283
2014;34083;0.259
2014;34120;0.307
2014;34123;0.25
2014;34157;0.276
2014;34199;0.255
2014;34217;0.31
2014;34225;0.288
2014;34901;0.271
2014;37008;0.259
2014;37010;0.236
2014;37014;0.223
2014;37023;0.323
2014;37046;0.261
2014;37067;0.31
2014;37069;0.254
2014;37085;0.299
2014;37087;0.328
2014;37092;0.299
2014;37107;0.268
2014;37117;0.286
2014;37135;0.246
2014;37140;0.225
2014;37156;0.273
2014;37170;0.223
2014;37173;0.25
2014;37202;0.299
2014;37240;0.268
2014;37246;0.252
2014;37274;0.307
2014;37294;0.301
2014;37322;0.248
2014;37354;0.302
2014;37362;0.295
2014;37374;0.218
2014;37376;0.262
2014;40024;0.257
2014;40040;0.262
2014;40041;0.263
2014;40043;0.263
2014;40057;0.254
2014;40063;0.274
2014;40076;0.272
2014;40077;0.31
2014;40101;0.292
2014;40112;0.307
2014;40138;0.259
2014;40141;0.247
2014;40145;0.253
2014;40155;0.317
2014;40170;0.248
2014;40181;0.284
2014;40194;0.298
2014;40203;0.31
2014;40216;0.285
2014;40225;0.25
2014;40906;0.287
2014;42004;0.29
2014;42020;0.288
2014;42025;0.255
2014;42043;0.282
2014;42069;0.252
2014;42078;0.257
2014;42095;0.306
2014;42134;0.287
2014;42162;0.278
2014;42164;0.263
2014;42173;0.323
2014;47004;0.226
2014;47007;0.313
2014;47010;0.316
2014;47023;0.327
2014;47027;0.284
2014;47030;0.246
2014;47050;0.275
2014;47052;0.299
2014;47066;0.3
2014;47075;0.255
2014;47076;0.296
2014;47082;0.244
2014;47084;0.232
2014;47085;0.268
2014;47086;0.265
2014;47090;0.274
2014;47101;0.232
2014;47104;0.264
2014;47111;0.251
2014;47112;0.246
2014;47114;0.272
2014;47122;0.274
2014;47129;0.256
2014;47133;0.305
2014;47139;0.238
2014;47155;0.283
2014;47158;0.262
2014;47159;0.266
2014;47161;0.349
2014;47165;0.273
2014;47173;0.237
2014;47175;0.279
2014;47182;0.251
2014;47186;0.317
2014;47193;0.297
2014;47197;0.245
2014;47214;0.259
2014;47217;0.297
2014;47218;0.263
2014;47231;0.308
2014;49003;0.23
2014;49021;0.271
2014;49053;0.24
2014;49065;0.242
2014;49081;0.249
2014;49125;0.268
2014;49127;0.289
2014;49166;0.276
2014;49187;0.25
2014;49200;0.238
2014;49219;0.263
2014;49250;0.243
2014;49261;0.26
2014;49275;0.301
2015;05002;0.231
2015;05014;0.256
2015;05016;0.278
2015;05019;0.308
2015;05021;0.268
2015;05022;0.244
2015;05041;0.195
2015;05047;0.226
2015;05054;0.21
2015;05057;0.241
2015;05102;0.226
2015;05114;0.238
2015;05163;0.234
2015;05168;0.239
2015;05186;0.267
2015;05187;0.235
2015;05240;0.229
2015;05241;0.235
2015;09018;0.309
2015;09023;0.31
2015;09048;0.278
2015;09056;0.286
2015;09059;0.325
2015;09073;0.315
2015;09074;0.336
2015;09109;0.322
2015;09124;0.253
2015;09177;0.298
2015;09194;0.28
2015;09209;0.289
2015;09211;0.25
2015;09219;0.308
2015;09274;0.257
2015;09289;0.249
2015;09321;0.281
2015;09330;0.287
2015;09410;0.281
2015;09427;0.248
2015;09434;0.304
2015;09439;0.313
2015;09903;0.276
2015;09906;0.271
2015;09907;0.306
2015;24008;0.286
2015;24010;0.275
2015;24014;0.274
2015;24015;0.259
2015;24021;0.239
2015;24026;0.249
2015;24027;0.259
2015;24030;0.268
2015;24034;0.254
2015;24038;0.26
2015;24039;0.266
2015;24049;0.257
2015;24056;0.259
2015;24057;0.267
2015;24061;0.268
2015;24064;0.259
2015;24065;0.257
2015;24070;0.277
2015;24071;0.252
2015;24076;0.255
2015;24083;0.26
2015;24088;0.245
2015;24089;0.323
2015;24094;0.245
2015;24098;0.252
2015;24105;0.271
2015;24110;0.253
2015;24114;0.265
2015;24115;0.296
2015;24122;0.265
2015;24134;0.277
2015;24137;0.245
2015;24139;0.265
2015;24142;0.285
2015;24148;0.269
2015;24154;0.232
2015;24157;0.268
2015;24159;0.251
2015;24162;0.267
2015;24163;0.337
2015;24166;0.251
2015;24169;0.271
2015;24170;0.261
2015;24175;0.284
2015;24180;0.228
2015;24181;0.247
2015;24188;0.272
2015;24189;0.277
2015;24196;0.272
2015;24201;0.234
2015;24202;0.291
2015;24205;0.268
2015;24206;0.262
2015;24209;0.258
2015;24212;0.237
2015;24222;0.3
2015;24223;0.279
2015;24225;0.265
2015;24227;0.246
2015;34004;0.307
2015;34022;0.272
2015;34023;0.291
2015;34027;0.262
2015;34047;0.27
2015;34056;0.272
2015;34069;0.282
2015;34079;0.316
2015;34080;0.289
2015;34083;0.263
2015;34120;0.311
2015;34123;0.26
2015;34157;0.282
2015;34199;0.265
2015;34217;0.313
2015;34225;0.294
2015;34901;0.277
2015;37008;0.266
2015;37010;0.237
2015;37014;0.225
2015;37023;0.327
2015;37046;0.265
2015;37067;0.313
2015;37069;0.262
2015;37085;0.306
2015;37087;0.321
2015;37092;0.299
2015;37107;0.271
2015;37117;0.289
2015;37135;0.254
2015;37140;0.227
2015;37156;0.278
2015;37170;0.23
2015;37173;0.253
2015;37202;0.301
2015;37240;0.275
2015;37246;0.26
2015;37274;0.311
2015;37294;0.306
2015;37322;0.252
2015;37354;0.307
2015;37362;0.3
2015;37374;0.232
2015;37376;0.263
2015;40024;0.256
2015;40040;0.269
2015;40041;0.264
2015;40043;0.266
2015;40057;0.259
2015;40063;0.277
2015;40076;0.28
2015;40077;0.314
2015;40101;0.299
2015;40112;0.313
2015;40138;0.26
2015;40141;0.256
2015;40145;0.252
2015;40155;0.32
2015;40170;0.252
2015;40181;0.289
2015;40194;0.301
2015;40203;0.315
2015;40216;0.287
2015;40225;0.25
2015;40906;0.292
2015;42004;0.293
2015;42020;0.292
2015;42025;0.267
2015;42043;0.287
2015;42069;0.256
2015;42078;0.265
2015;42095;0.313
2015;42134;0.291
2015;42162;0.28
2015;42164;0.266
2015;42173;0.326
2015;47004;0.231
2015;47007;0.317
2015;47010;0.321
2015;47023;0.337
2015;47027;0.286
2015;47030;0.254
2015;47050;0.282
2015;47052;0.304
2015;47066;0.308
2015;47075;0.255
2015;47076;0.299
2015;47082;0.247
2015;47084;0.236
2015;47085;0.274
2015;47086;0.271
2015;47090;0.273
2015;47101;0.239
2015;47104;0.273
2015;47111;0.264
2015;47112;0.252
2015;47114;0.276
2015;47122;0.278
2015;47129;0.26
2015;47133;0.308
2015;47139;0.248
2015;47155;0.286
2015;47158;0.265
2015;47159;0.276
2015;47161;0.353
2015;47165;0.279
2015;47173;0.242
2015;47175;0.285
2015;47182;0.26
2015;47186;0.322
2015;47193;0.298
2015;47197;0.247
2015;47214;0.263
2015;47217;0.297
2015;47218;0.266
2015;47231;0.31
2015;49003;0.239
2015;49021;0.277
2015;49053;0.244
2015;49065;0.242
2015;49081;0.25
2015;49125;0.271
2015;49127;0.293
2015;49166;0.278
2015;49187;0.253
2015;49200;0.238
2015;49219;0.269
2015;49250;0.241
2015;49261;0.264
2015;49275;0.304
2016;05002;0.239
2016;05014;0.261
2016;05016;0.285
2016;05019;0.311
2016;05021;0.27
2016;05022;0.245
2016;05041;0.208
2016;05047;0.23
2016;05054;0.219
2016;05057;0.246
2016;05102;0.234
2016;05114;0.239
2016;05163;0.244
2016;05168;0.246
2016;05186;0.272
2016;05187;0.239
2016;05240;0.235
2016;05241;0.243
2016;09018;0.314
2016;09023;0.314
2016;09048;0.282
2016;09056;0.289
2016;09059;0.327
2016;09073;0.321
2016;09074;0.331
2016;09109;0.328
2016;09124;0.259
2016;09177;0.293
2016;09194;0.282
2016;09209;0.29
2016;09211;0.246
2016;09219;0.312
2016;09274;0.257
2016;09289;0.256
2016;09321;0.281
2016;09330;0.291
2016;09410;0.283
2016;09427;0.249
2016;09434;0.306
2016;09439;0.308
2016;09903;0.276
2016;09906;0.277
2016;09907;0.307
2016;24008;0.288
2016;24010;0.275
2016;24014;0.278
2016;24015;0.263
2016;24021;0.243
2016;24026;0.244
2016;24027;0.268
2016;24030;0.271
2016;24034;0.261
2016;24038;0.261
2016;24039;0.268
2016;24049;0.265
2016;24056;0.261
2016;24057;0.268
2016;24061;0.271
2016;24064;0.263
2016;24065;0.256
2016;24070;0.284
2016;24071;0.259
2016;24076;0.259
2016;24083;0.269
2016;24088;0.242
2016;24089;0.326
2016;24094;0.249
2016;24098;0.255
2016;24105;0.275
2016;24110;0.257
2016;24114;0.267
2016;24115;0.303
2016;24122;0.267
2016;24134;0.281
2016;24137;0.249
2016;24139;0.267
2016;24142;0.289
2016;24148;0.269
2016;24154;0.24
2016;24157;0.271
2016;24159;0.249
2016;24162;0.268
2016;24163;0.338
2016;24166;0.254
2016;24169;0.274
2016;24170;0.265
2016;24175;0.283
2016;24180;0.229
2016;24181;0.243
2016;24188;0.275
2016;24189;0.282
2016;24196;0.277
2016;24201;0.24
2016;24202;0.292
2016;24205;0.271
2016;24206;0.266
2016;24209;0.257
2016;24212;0.238
2016;24222;0.303
2016;24223;0.282
2016;24225;0.265
2016;24227;0.246
2016;34004;0.31
2016;34022;0.276
2016;34023;0.295
2016;34027;0.261
2016;34047;0.274
2016;34056;0.277
2016;34069;0.287
2016;34079;0.319
2016;34080;0.294
2016;34083;0.267
2016;34120;0.315
2016;34123;0.259
2016;34157;0.284
2016;34199;0.269
2016;34217;0.317
2016;34225;0.297
2016;34901;0.276
2016;37008;0.27
2016;37010;0.242
2016;37014;0.227
2016;37023;0.332
2016;37046;0.27
2016;37067;0.319
2016;37069;0.258
2016;37085;0.312
2016;37087;0.322
2016;37092;0.298
2016;37107;0.274
2016;37117;0.293
2016;37135;0.256
2016;37140;0.225
2016;37156;0.284
2016;37170;0.239
2016;37173;0.254
2016;37202;0.305
2016;37240;0.275
2016;37246;0.263
2016;37274;0.315
2016;37294;0.312
2016;37322;0.257
2016;37354;0.311
2016;37362;0.304
2016;37374;0.234
2016;37376;0.269
2016;40024;0.264
2016;40040;0.269
2016;40041;0.268
2016;40043;0.27
2016;40057;0.267
2016;40063;0.279
2016;40076;0.285
2016;40077;0.316
2016;40101;0.298
2016;40112;0.317
2016;40138;0.276
2016;40141;0.258
2016;40145;0.258
2016;40155;0.323
2016;40170;0.261
2016;40181;0.295
2016;40194;0.304
2016;40203;0.316
2016;40216;0.291
2016;40225;0.253
2016;40906;0.295
2016;42004;0.297
2016;42020;0.293
2016;42025;0.273
2016;42043;0.289
2016;42069;0.259
2016;42078;0.267
2016;42095;0.315
2016;42134;0.299
2016;42162;0.29
2016;42164;0.272
2016;42173;0.329
2016;47004;0.241
2016;47007;0.318
2016;47010;0.325
2016;47023;0.334
2016;47027;0.29
2016;47030;0.254
2016;47050;0.286
2016;47052;0.305
2016;47066;0.31
2016;47075;0.262
2016;47076;0.304
2016;47082;0.257
2016;47084;0.241
2016;47085;0.279
2016;47086;0.276
2016;47090;0.277
2016;47101;0.239
2016;47104;0.277
2016;47111;0.266
2016;47112;0.255
2016;47114;0.282
2016;47122;0.282
2016;47129;0.261
2016;47133;0.31
2016;47139;0.253
2016;47155;0.289
2016;47158;0.275
2016;47159;0.286
2016;47161;0.358
2016;47165;0.286
2016;47173;0.246
2016;47175;0.292
2016;47182;0.265
2016;47186;0.322
2016;47193;0.303
2016;47197;0.254
2016;47214;0.263
2016;47217;0.297
2016;47218;0.273
2016;47231;0.315
2016;49003;0.242
2016;49021;0.276
2016;49053;0.246
2016;49065;0.244
2016;49081;0.258
2016;49125;0.27
2016;49127;0.298
2016;49166;0.305
2016;49187;0.256
2016;49200;0.24
2016;49219;0.272
2016;49250;0.25
2016;49261;0.269
2016;49275;0.308
2017;05002;0.244
2017;05014;0.263
2017;05016;0.284
2017;05019;0.313
2017;05021;0.275
2017;05022;0.248
2017;05041;0.219
2017;05047;0.236
2017;05054;0.221
2017;05057;0.25
2017;05102;0.239
2017;05114;0.242
2017;05163;0.25
2017;05168;0.252
2017;05186;0.275
2017;05187;0.245
2017;05240;0.238
2017;05241;0.247
2017;09018;0.316
2017;09023;0.314
2017;09048;0.281
2017;09056;0.294
2017;09059;0.331
2017;09073;0.324
2017;09074;0.34
2017;09109;0.325
2017;09124;0.262
2017;09177;0.299
2017;09194;0.285
2017;09209;0.292
2017;09211;0.252
2017;09219;0.315
2017;09274;0.265
2017;09289;0.26
2017;09321;0.293
2017;09330;0.293
2017;09410;0.285
2017;09427;0.256
2017;09434;0.31
2017;09439;0.308
2017;09903;0.28
2017;09906;0.279
2017;09907;0.309
2017;24008;0.291
2017;24010;0.278
2017;24014;0.281
2017;24015;0.273
2017;24021;0.256
2017;24026;0.239
2017;24027;0.269
2017;24030;0.28
2017;24034;0.262
2017;24038;0.262
2017;24039;0.27
2017;24049;0.266
2017;24056;0.265
2017;24057;0.273
2017;24061;0.27
2017;24064;0.264
2017;24065;0.258
2017;24070;0.286
2017;24071;0.259
2017;24076;0.261
2017;24083;0.267
2017;24088;0.231
2017;24089;0.328
2017;24094;0.256
2017;24098;0.258
2017;24105;0.274
2017;24110;0.261
2017;24114;0.273
2017;24115;0.302
2017;24122;0.271
2017;24134;0.293
2017;24137;0.248
2017;24139;0.265
2017;24142;0.293
2017;24148;0.267
2017;24154;0.24
2017;24157;0.278
2017;24159;0.246
2017;24162;0.269
2017;24163;0.337
2017;24166;0.262
2017;24169;0.278
2017;24170;0.269
2017;24175;0.285
2017;24180;0.236
2017;24181;0.246
2017;24188;0.271
2017;24189;0.284
2017;24196;0.282
2017;24201;0.239
2017;24202;0.297
2017;24205;0.27
2017;24206;0.265
2017;24209;0.265
2017;24212;0.241
2017;24222;0.305
2017;24223;0.291
2017;24225;0.27
2017;24227;0.252
2017;34004;0.316
2017;34022;0.278
2017;34023;0.303
2017;34027;0.269
2017;34047;0.279
2017;34056;0.282
2017;34069;0.29
2017;34079;0.32
2017;34080;0.297
2017;34083;0.27
2017;34120;0.316
2017;34123;0.259
2017;34157;0.288
2017;34199;0.274
2017;34217;0.333
2017;34225;0.299
2017;34901;0.275
2017;37008;0.274
2017;37010;0.246
2017;37014;0.231
2017;37023;0.33
2017;37046;0.273
2017;37067;0.32
2017;37069;0.26
2017;37085;0.312
2017;37087;0.323
2017;37092;0.297
2017;37107;0.277
2017;37117;0.293
2017;37135;0.253
2017;37140;0.234
2017;37156;0.289
2017;37170;0.246
2017;37173;0.255
2017;37202;0.31
2017;37240;0.278
2017;37246;0.265
2017;37274;0.316
2017;37294;0.314
2017;37322;0.264
2017;37354;0.311
2017;37362;0.306
2017;37374;0.233
2017;37376;0.273
2017;40024;0.266
2017;40040;0.278
2017;40041;0.272
2017;40043;0.272
2017;40057;0.267
2017;40063;0.283
2017;40076;0.288
2017;40077;0.315
2017;40101;0.297
2017;40112;0.32
2017;40138;0.268
2017;40141;0.264
2017;40145;0.265
2017;40155;0.326
2017;40170;0.267
2017;40181;0.299
2017;40194;0.306
2017;40203;0.32
2017;40216;0.289
2017;40225;0.258
2017;40906;0.298
2017;42004;0.301
2017;42020;0.296
2017;42025;0.27
2017;42043;0.294
2017;42069;0.265
2017;42078;0.265
2017;42095;0.314
2017;42134;0.303
2017;42162;0.289
2017;42164;0.28
2017;42173;0.331
2017;47004;0.241
2017;47007;0.32
2017;47010;0.326
2017;47023;0.336
2017;47027;0.293
2017;47030;0.259
2017;47050;0.288
2017;47052;0.31
2017;47066;0.314
2017;47075;0.266
2017;47076;0.308
2017;47082;0.256
2017;47084;0.243
2017;47085;0.282
2017;47086;0.281
2017;47090;0.283
2017;47101;0.245
2017;47104;0.281
2017;47111;0.267
2017;47112;0.264
2017;47114;0.292
2017;47122;0.282
2017;47129;0.272
2017;47133;0.312
2017;47139;0.258
2017;47155;0.293
2017;47158;0.279
2017;47159;0.289
2017;47161;0.358
2017;47165;0.288
2017;47173;0.25
2017;47175;0.296
2017;47182;0.27
2017;47186;0.326
2017;47193;0.305
2017;47197;0.254
2017;47214;0.27
2017;47217;0.301
2017;47218;0.273
2017;47231;0.319
2017;49003;0.243
2017;49021;0.28
2017;49053;0.25
2017;49065;0.248
2017;49081;0.261
2017;49125;0.278
2017;49127;0.302
2017;49166;0.29
2017;49187;0.257
2017;49200;0.245
2017;49219;0.277
2017;49250;0.25
2017;49261;0.271
2017;49275;0.31
2018;05002;0.256
2018;05014;0.269
2018;05016;0.29
2018;05019;0.319
2018;05021;0.279
2018;05022;0.256
2018;05041;0.227
2018;05047;0.245
2018;05054;0.229
2018;05057;0.252
2018;05102;0.247
2018;05114;0.25
2018;05163;0.245
2018;05168;0.256
2018;05186;0.283
2018;05187;0.251
2018;05240;0.244
2018;05241;0.253
2018;09018;0.32
2018;09023;0.316
2018;09048;0.285
2018;09056;0.3
2018;09059;0.337
2018;09073;0.326
2018;09074;0.338
2018;09109;0.337
2018;09124;0.264
2018;09177;0.301
2018;09194;0.292
2018;09209;0.297
2018;09211;0.264
2018;09219;0.32
2018;09274;0.266
2018;09289;0.257
2018;09321;0.301
2018;09330;0.295
2018;09410;0.287
2018;09427;0.263
2018;09434;0.316
2018;09439;0.315
2018;09903;0.289
2018;09906;0.29
2018;09907;0.311
2018;24008;0.296
2018;24010;0.288
2018;24014;0.288
2018;24015;0.267
2018;24021;0.253
2018;24026;0.255
2018;24027;0.274
2018;24030;0.278
2018;24034;0.268
2018;24038;0.273
2018;24039;0.279
2018;24049;0.275
2018;24056;0.27
2018;24057;0.275
2018;24061;0.281
2018;24064;0.272
