mun_code,NOMBRE,CODAUTO
34158,Salinas de Pisuerga,07
34159,San Cebrián de Campos,07
34160,San Cebrián de Mudá,07
34161,San Cristóbal de Boedo,07
34163,San Mamés de Campos,07
34165,San Román de la Cuba,07
34167,Santa Cecilia del Alcor,07
34168,Santa Cruz de Boedo,07
34169,Santervás de la Vega,07
34170,Santibáñez de Ecla,07
34171,Santibáñez de la Peña,07
34174,Santoyo,07
34175,"Serna, La",07
34177,Soto de Cerrato,07
34176,Sotobañado y Priorato,07
34178,Tabanera de Cerrato,07
34179,Tabanera de Valdavia,07
34180,Támara de Campos,07
34181,Tariego de Cerrato,07
34182,Torquemada,07
34184,Torremormojón,07
34185,Triollo,07
34186,Valbuena de Pisuerga,07
34189,Valdeolmillos,07
34190,Valderrábano,07
34192,Valde-Ucieza,07
34196,Valle de Cerrato,07
34902,Valle del Retortillo,07
34199,Velilla del Río Carrión,07
34023,Venta de Baños,07
34201,Vertavillo,07
34093,"Vid de Ojeda, La",07
34202,Villabasta de Valdavia,07
34204,Villacidaler,07
34205,Villaconancio,07
34206,Villada,07
34208,Villaeles de Valdavia,07
34210,Villahán,07
34211,Villaherreros,07
34213,Villalaco,07
34214,Villalba de Guardo,07
34215,Villalcázar de Sirga,07
34216,Villalcón,07
34217,Villalobón,07
34218,Villaluenga de la Vega,07
34220,Villamartín de Campos,07
34221,Villamediana,07
34222,Villameriel,07
34223,Villamoronta,07
34224,Villamuera de la Cueza,07
34225,Villamuriel de Cerrato,07
34227,Villanueva del Rebollar,07
34228,Villanuño de Valdavia,07
34229,Villaprovedo,07
34230,Villarmentero de Campos,07
34231,Villarrabé,07
34232,Villarramiel,07
34233,Villasarracino,07
34234,Villasila de Valdavia,07
34236,Villaturde,07
34237,Villaumbrales,07
34238,Villaviudas,07
34240,Villerías de Campos,07
34241,Villodre,07
34242,Villodrigo,07
34243,Villoldo,07
34245,Villota del Páramo,07
34246,Villovieco,07
35001,Agaete,05
35002,Agüimes,05
35020,"Aldea de San Nicolás, La",05
35003,Antigua,05
35004,Arrecife,05
35005,Artenara,05
35006,Arucas,05
35007,Betancuria,05
35008,Firgas,05
35009,Gáldar,05
35010,Haría,05
35011,Ingenio,05
35012,Mogán,05
35013,Moya,05
35014,"Oliva, La",05
35015,Pájara,05
35016,"Palmas de Gran Canaria, Las",05
35017,Puerto del Rosario,05
35018,San Bartolomé,05
35019,San Bartolomé de Tirajana,05
35021,Santa Brígida,05
35022,Santa Lucía de Tirajana,05
35023,Santa María de Guía de Gran Canaria,05
35024,Teguise,05
35025,Tejeda,05
35026,Telde,05
35027,Teror,05
35028,Tías,05
35029,Tinajo,05
35030,Tuineje,05
35032,Valleseco,05
35031,Valsequillo de Gran Canaria,05
35033,Vega de San Mateo,05
35034,Yaiza,05
36020,Agolada,12
36001,Arbo,12
36003,Baiona,12
36002,Barro,12
36004,Bueu,12
36005,Caldas de Reis,12
36006,Cambados,12
36007,Campo Lameiro,12
36008,Cangas,12
36009,"Cañiza, A",12
36010,Catoira,12
36902,Cerdedo-Cotobade,12
36013,Covelo,12
36014,Crecente,12
36015,Cuntis,12
36016,Dozón,12
36017,"Estrada, A",12
36018,Forcarei,12
36019,Fornelos de Montes,12
36021,Gondomar,12
36022,"Grove, O",12
36023,"Guarda, A",12
36901,"Illa de Arousa, A",12
36024,Lalín,12
36025,"Lama, A",12
36026,Marín,12
36027,Meaño,12
36028,Meis,12
36029,Moaña,12
36030,Mondariz,12
36031,Mondariz-Balneario,12
36032,Moraña,12
36033,Mos,12
36034,"Neves, As",12
36035,Nigrán,12
36036,Oia,12
36037,Pazos de Borbén,12
36041,Poio,12
36043,Ponte Caldelas,12
36042,Ponteareas,12
36044,Pontecesures,12
36038,Pontevedra,12
36039,"Porriño, O",12
36040,Portas,12
36045,Redondela,12
36046,Ribadumia,12
36047,Rodeiro,12
36048,"Rosal, O",12
36049,Salceda de Caselas,12
36050,Salvaterra de Miño,12
36051,Sanxenxo,12
36052,Silleda,12
36053,Soutomaior,12
36054,Tomiño,12
36055,Tui,12
36056,Valga,12
36057,Vigo,12
36059,Vila de Cruces,12
36058,Vilaboa,12
36060,Vilagarcía de Arousa,12
36061,Vilanova de Arousa,12
37001,Abusejo,07
37002,Agallas,07
37003,Ahigal de los Aceiteros,07
37004,Ahigal de Villarino,07
37005,"Alameda de Gardón, La",07
37006,"Alamedilla, La",07
37007,Alaraz,07
37008,Alba de Tormes,07
37009,Alba de Yeltes,07
37010,"Alberca, La",07
37011,"Alberguería de Argañán, La",07
37012,Alconada,07
37015,Aldea del Obispo,07
37013,Aldeacipreste,07
37014,Aldeadávila de la Ribera,07
37016,Aldealengua,07
37017,Aldeanueva de Figueroa,07
37018,Aldeanueva de la Sierra,07
37019,Aldearrodrigo,07
37020,Aldearrubia,07
37021,Aldeaseca de Alba,07
37022,Aldeaseca de la Frontera,07
37023,Aldeatejada,07
37024,Aldeavieja de Tormes,07
37025,Aldehuela de la Bóveda,07
37026,Aldehuela de Yeltes,07
37027,Almenara de Tormes,07
37028,Almendra,07
37029,Anaya de Alba,07
37030,Añover de Tormes,07
37031,Arabayona de Mógica,07
37032,Arapiles,07
37033,Arcediano,07
37034,"Arco, El",07
37035,Armenteros,07
37037,"Atalaya, La",07
37038,Babilafuente,07
37039,Bañobárez,07
37040,Barbadillo,07
37041,Barbalos,07
37042,Barceo,07
37044,Barruecopardo,07
37045,"Bastida, La",07
37046,Béjar,07
37047,Beleña,07
37049,Bermellar,07
37050,Berrocal de Huebra,07
37051,Berrocal de Salvatierra,07
37052,Boada,07
37054,"Bodón, El",07
37055,Bogajo,07
37056,"Bouza, La",07
37057,Bóveda del Río Almar,07
37058,Brincones,07
37059,Buenamadre,07
37060,Buenavista,07
37061,"Cabaco, El",07
37063,"Cabeza de Béjar, La",07
37065,Cabeza del Caballo,07
37062,Cabezabellosa de la Calzada,07
37067,Cabrerizos,07
37068,Cabrillas,07
37069,Calvarrasa de Abajo,07
37070,Calvarrasa de Arriba,07
37071,"Calzada de Béjar, La",07
37072,Calzada de Don Diego,07
37073,Calzada de Valdunciel,07
37074,Campillo de Azaba,07
37077,"Campo de Peñaranda, El",07
37078,Candelario,07
37079,Canillas de Abajo,07
37080,Cantagallo,07
37081,Cantalapiedra,07
37082,Cantalpino,07
37083,Cantaracillo,07
37085,Carbajosa de la Sagrada,07
37086,Carpio de Azaba,07
37087,Carrascal de Barregas,07
37088,Carrascal del Obispo,07
37089,Casafranca,07
37090,"Casas del Conde, Las",07
37091,Casillas de Flores,07
37092,Castellanos de Moriscos,07
37185,Castellanos de Villiquera,07
37096,Castillejo de Martín Viejo,07
37097,Castraz,07
37098,Cepeda,07
37099,Cereceda de la Sierra,07
37100,Cerezal de Peñahorcada,07
37101,Cerralbo,07
37102,"Cerro, El",07
37103,Cespedosa de Tormes,07
37114,Chagarcía Medianero,07
37104,Cilleros de la Bastida,07
37106,Cipérez,07
37107,Ciudad Rodrigo,07
37108,Coca de Alba,07
37109,Colmenar de Montemayor,07
37110,Cordovilla,07
37112,Cristóbal,07
37113,"Cubo de Don Sancho, El",07
37115,Dios le Guarde,07
37116,Doñinos de Ledesma,07
37117,Doñinos de Salamanca,07
37118,Éjeme,07
37120,Encina de San Silvestre,07
37119,"Encina, La",07
37121,Encinas de Abajo,07
37122,Encinas de Arriba,07
37123,Encinasola de los Comendadores,07
37124,Endrinal,07
37125,Escurial de la Sierra,07
37126,Espadaña,07
37127,Espeja,07
37128,Espino de la Orbada,07
37129,Florida de Liébana,07
37130,Forfoleda,07
37131,Frades de la Sierra,07
37132,"Fregeneda, La",07
37133,Fresnedoso,07
37134,Fresno Alhándiga,07
37135,"Fuente de San Esteban, La",07
37136,Fuenteguinaldo,07
37137,Fuenteliante,07
37138,Fuenterroble de Salvatierra,07
37139,Fuentes de Béjar,07
37140,Fuentes de Oñoro,07
37141,Gajates,07
37142,Galindo y Perahuy,07
37143,Galinduste,07
37144,Galisancho,07
37145,Gallegos de Argañán,07
37146,Gallegos de Solmirón,07
37147,Garcibuey,07
37148,Garcihernández,07
37149,Garcirrey,07
37150,Gejuelo del Barro,07
37151,Golpejas,07
37152,Gomecello,07
37154,Guadramiro,07
37155,Guijo de Ávila,07
37156,Guijuelo,07
37157,Herguijuela de Ciudad Rodrigo,07
37158,Herguijuela de la Sierra,07
37159,Herguijuela del Campo,07
37160,Hinojosa de Duero,07
37161,Horcajo de Montemayor,07
37162,Horcajo Medianero,07
37163,"Hoya, La",07
37164,Huerta,07
37165,Iruelos,07
37166,Ituero de Azaba,07
37167,Juzbado,07
37168,Lagunilla,07
37169,Larrodrigo,07
37170,Ledesma,07
37171,Ledrada,07
37172,Linares de Riofrío,07
37173,Lumbrales,07
37175,Machacón,07
37174,Macotera,07
37176,Madroñal,07
37177,"Maíllo, El",07
37178,Malpartida,07
37179,Mancera de Abajo,07
37180,"Manzano, El",07
37181,Martiago,07
37183,Martín de Yeltes,07
37182,Martinamor,07
37184,Masueco,07
37186,"Mata de Ledesma, La",07
37187,Matilla de los Caños del Río,07
37188,"Maya, La",07
37189,Membribe de la Sierra,07
37190,Mieza,07
37191,"Milano, El",07
37192,Miranda de Azán,07
37193,Miranda del Castañar,07
37194,Mogarraz,07
37195,Molinillo,07
37196,Monforte de la Sierra,07
37197,Monleón,07
37198,Monleras,07
37199,Monsagro,07
37200,Montejo,07
37201,Montemayor del Río,07
37202,Monterrubio de Armuña,07
37203,Monterrubio de la Sierra,07
37204,Morasverdes,07
37205,Morille,07
37206,Moríñigo,07
37207,Moriscos,07
37208,Moronta,07
37209,Mozárbez,07
37211,Narros de Matalayegua,07
37213,Nava de Béjar,07
37214,Nava de Francia,07
37215,Nava de Sotrobal,07
37212,Navacarros,07
37216,Navales,07
37217,Navalmoral de Béjar,07
37218,Navamorales,07
37219,Navarredonda de la Rinconada,07
37221,Navasfrías,07
37222,Negrilla de Palencia,07
37223,Olmedo de Camaces,07
37224,"Orbada, La",07
37225,Pajares de la Laguna,07
37226,Palacios del Arzobispo,07
37228,Palaciosrubios,07
37229,Palencia de Negrilla,07
37230,Parada de Arriba,07
37231,Parada de Rubiales,07
37232,Paradinas de San Juan,07
37233,Pastores,07
37234,"Payo, El",07
37235,Pedraza de Alba,07
37236,Pedrosillo de Alba,07
37237,Pedrosillo de los Aires,07
37238,Pedrosillo el Ralo,07
37239,"Pedroso de la Armuña, El",07
37240,Pelabravo,07
37241,Pelarrodríguez,07
37242,Pelayos,07
37243,"Peña, La",07
37244,Peñacaballera,07
37245,Peñaparda,07
37246,Peñaranda de Bracamonte,07
37247,Peñarandilla,07
37248,Peralejos de Abajo,07
37249,Peralejos de Arriba,07
37250,Pereña de la Ribera,07
37251,Peromingo,07
37252,Pinedas,07
37253,"Pino de Tormes, El",07
37254,Pitiegua,07
37255,Pizarral,07
37256,Poveda de las Cintas,07
37257,Pozos de Hinojo,07
37258,Puebla de Azaba,07
37259,Puebla de San Medel,07
37260,Puebla de Yeltes,07
37261,Puente del Congosto,07
37262,Puertas,07
37263,Puerto de Béjar,07
37264,Puerto Seguro,07
37265,Rágama,07
37266,"Redonda, La",07
37267,Retortillo,07
37268,"Rinconada de la Sierra, La",07
37269,Robleda,07
37270,Robliza de Cojos,07
37271,Rollán,07
37272,Saelices el Chico,07
37273,"Sagrada, La",07
37303,"Sahugo, El",07
37274,Salamanca,07
37275,Saldeana,07
37276,Salmoral,07
37277,Salvatierra de Tormes,07
37278,San Cristóbal de la Cuesta,07
37284,San Esteban de la Sierra,07
37285,San Felices de los Gallegos,07
37286,San Martín del Castañar,07
37287,San Miguel de Valero,07
37036,San Miguel del Robledo,07
37288,San Morales,07
37289,San Muñoz,07
37291,San Pedro de Rozados,07
37290,San Pedro del Valle,07
37292,San Pelayo de Guareña,07
37280,Sanchón de la Ribera,07
37281,Sanchón de la Sagrada,07
37282,Sanchotello,07
37279,Sancti-Spíritus,07
37283,Sando,07
37293,Santa María de Sando,07
37294,Santa Marta de Tormes,07
37296,Santiago de la Puebla,07
37297,Santibáñez de Béjar,07
37298,Santibáñez de la Sierra,07
37299,Santiz,07
37300,"Santos, Los",07
37301,Sardón de los Frailes,07
37302,Saucelle,07
37304,Sepulcro-Hilario,07
37305,Sequeros,07
37306,Serradilla del Arroyo,07
37307,Serradilla del Llano,07
37309,"Sierpe, La",07
37310,Sieteiglesias de Tormes,07
37311,Sobradillo,07
37312,Sorihuela,07
37313,Sotoserrano,07
37314,Tabera de Abajo,07
37315,"Tala, La",07
37316,Tamames,07
37317,Tarazona de Guareña,07
37318,Tardáguila,07
37319,"Tejado, El",07
37320,Tejeda y Segoyuela,07
37321,Tenebrón,07
37322,Terradillos,07
37323,Topas,07
37324,Tordillos,07
37325,"Tornadizo, El",07
37327,Torresmenudas,07
37328,Trabanca,07
37329,Tremedal de Tormes,07
37330,Valdecarros,07
37331,Valdefuentes de Sangusín,07
37332,Valdehijaderos,07
37333,Valdelacasa,07
37334,Valdelageve,07
37335,Valdelosa,07
37336,Valdemierque,07
37337,Valderrodrigo,07
37338,Valdunciel,07
37339,Valero,07
37343,Vallejera de Riofrío,07
37340,Valsalabroso,07
37341,Valverde de Valdelacasa,07
37342,Valverdón,07
37344,Vecinos,07
37345,Vega de Tirados,07
37346,"Veguillas, Las",07
37347,"Vellés, La",07
37348,Ventosa del Río Almar,07
37349,"Vídola, La",07
37351,Villaflores,07
37352,Villagonzalo de Tormes,07
37353,Villalba de los Llanos,07
37354,Villamayor,07
37355,Villanueva del Conde,07
37356,Villar de Argañán,07
37357,Villar de Ciervo,07
37358,Villar de Gallimazo,07
37359,Villar de la Yegua,07
37360,Villar de Peralonso,07
37361,Villar de Samaniego,07
37362,Villares de la Reina,07
37363,Villares de Yeltes,07
37364,Villarino de los Aires,07
37365,Villarmayor,07
37366,Villarmuerto,07
37367,Villasbuenas,07
37368,Villasdardo,07
37369,Villaseco de los Gamitos,07
37370,Villaseco de los Reyes,07
37371,Villasrubias,07
37372,Villaverde de Guareña,07
37373,Villavieja de Yeltes,07
37374,Villoria,07
37375,Villoruela,07
37350,Vilvestre,07
37376,Vitigudino,07
37377,Yecla de Yeltes,07
37378,Zamarra,07
37379,Zamayón,07
37380,Zarapicos,07
37381,"Zarza de Pumareda, La",07
37382,Zorita de la Frontera,07
38001,Adeje,05
38002,Agulo,05
38003,Alajeró,05
38004,Arafo,05
38005,Arico,05
38006,Arona,05
38007,Barlovento,05
38008,Breña Alta,05
38009,Breña Baja,05
38010,Buenavista del Norte,05
38011,Candelaria,05
38012,Fasnia,05
38013,Frontera,05
38014,Fuencaliente de la Palma,05
38015,Garachico,05
38016,Garafía,05
38017,Granadilla de Abona,05
38018,"Guancha, La",05
38019,Guía de Isora,05
38020,Güímar,05
38021,Hermigua,05
38022,Icod de los Vinos,05
38024,"Llanos de Aridane, Los",05
38025,"Matanza de Acentejo, La",05
38026,"Orotava, La",05
38027,"Paso, El",05
38901,"Pinar de El Hierro, El",05
38028,Puerto de la Cruz,05
38029,Puntagorda,05
38030,Puntallana,05
38031,"Realejos, Los",05
38032,"Rosario, El",05
38033,San Andrés y Sauces,05
38023,San Cristóbal de La Laguna,05
38034,San Juan de la Rambla,05
38035,San Miguel de Abona,05
38036,San Sebastián de la Gomera,05
38037,Santa Cruz de la Palma,05
38038,Santa Cruz de Tenerife,05
38039,Santa Úrsula,05
38040,Santiago del Teide,05
38041,"Sauzal, El",05
38042,"Silos, Los",05
38043,Tacoronte,05
38044,"Tanque, El",05
38045,Tazacorte,05
38046,Tegueste,05
38047,Tijarafe,05
38049,Valle Gran Rey,05
38050,Vallehermoso,05
38048,Valverde,05
38051,"Victoria de Acentejo, La",05
38052,Vilaflor de Chasna,05
38053,Villa de Mazo,05
39001,Alfoz de Lloredo,06
39002,Ampuero,06
39003,Anievas,06
39004,Arenas de Iguña,06
39005,Argoños,06
39006,Arnuero,06
39007,Arredondo,06
39008,"Astillero, El",06
39009,Bárcena de Cicero,06
39010,Bárcena de Pie de Concha,06
39011,Bareyo,06
39012,Cabezón de la Sal,06
39013,Cabezón de Liébana,06
39014,Cabuérniga,06
39015,Camaleño,06
39016,Camargo,06
39027,Campoo de Enmedio,06
39017,Campoo de Yuso,06
39018,Cartes,06
39019,Castañeda,06
39020,Castro-Urdiales,06
39021,Cieza,06
39022,Cillorigo de Liébana,06
39023,Colindres,06
39024,Comillas,06
39025,"Corrales de Buelna, Los",06
39026,Corvera de Toranzo,06
39028,Entrambasaguas,06
39029,Escalante,06
39030,Guriezo,06
39031,Hazas de Cesto,06
39032,Hermandad de Campoo de Suso,06
39033,Herrerías,06
39034,Lamasón,06
39035,Laredo,06
39036,Liendo,06
39037,Liérganes,06
39038,Limpias,06
39039,Luena,06
39040,Marina de Cudeyo,06
39041,Mazcuerras,06
39042,Medio Cudeyo,06
39043,Meruelo,06
39044,Miengo,06
39045,Miera,06
39046,Molledo,06
39047,Noja,06
39048,Penagos,06
39049,Peñarrubia,06
39050,Pesaguero,06
39051,Pesquera,06
39052,Piélagos,06
39053,Polaciones,06
39054,Polanco,06
39055,Potes,06
39056,Puente Viesgo,06
39057,Ramales de la Victoria,06
39058,Rasines,06
39059,Reinosa,06
39060,Reocín,06
39061,Ribamontán al Mar,06
39062,Ribamontán al Monte,06
39063,Rionansa,06
39064,Riotuerto,06
39065,"Rozas de Valdearroyo, Las",06
39066,Ruente,06
39067,Ruesga,06
39068,Ruiloba,06
39069,San Felices de Buelna,06
39070,San Miguel de Aguayo,06
39071,San Pedro del Romeral,06
39072,San Roque de Riomiera,06
39080,San Vicente de la Barquera,06
39073,Santa Cruz de Bezana,06
39074,Santa María de Cayón,06
39075,Santander,06
39076,Santillana del Mar,06
39077,Santiurde de Reinosa,06
39078,Santiurde de Toranzo,06
39079,Santoña,06
39081,Saro,06
39082,Selaya,06
39083,Soba,06
39084,Solórzano,06
39085,Suances,06
39086,"Tojos, Los",06
39087,Torrelavega,06
39088,Tresviso,06
39089,Tudanca,06
39090,Udías,06
39095,Val de San Vicente,06
39091,Valdáliga,06
39092,Valdeolea,06
39093,Valdeprado del Río,06
39094,Valderredible,06
39101,Valle de Villaverde,06
39096,Vega de Liébana,06
39097,Vega de Pas,06
39098,Villacarriedo,06
39099,Villaescusa,06
39100,Villafufre,06
39102,Voto,06
40001,Abades,07
40002,Adrada de Pirón,07
40003,Adrados,07
40004,Aguilafuente,07
40005,Alconada de Maderuelo,07
40012,Aldea Real,07
40006,Aldealcorvo,07
40007,Aldealengua de Pedraza,07
40008,Aldealengua de Santa María,07
40009,Aldeanueva de la Serrezuela,07
40010,Aldeanueva del Codonal,07
40013,Aldeasoña,07
40014,Aldehorno,07
40015,Aldehuela del Codonal,07
40016,Aldeonte,07
40017,Anaya,07
40018,Añe,07
40019,Arahuetes,07
40020,Arcones,07
40021,Arevalillo de Cega,07
40022,Armuña,07
40024,Ayllón,07
40025,Barbolla,07
40026,Basardilla,07
40028,Bercial,07
40029,Bercimuel,07
40030,Bernardos,07
40031,Bernuy de Porreros,07
40032,Boceguillas,07
40033,Brieva,07
40034,Caballar,07
40035,Cabañas de Polendos,07
40036,Cabezuela,07
40037,Calabazas de Fuentidueña,07
40039,Campo de San Pedro,07
40040,Cantalejo,07
40041,Cantimpalos,07
40161,Carabias,07
40043,Carbonero el Mayor,07
40044,Carrascal del Río,07
40045,Casla,07
40046,Castillejo de Mesleón,07
40047,Castro de Fuentidueña,07
40048,Castrojimeno,07
40049,Castroserna de Abajo,07
40051,Castroserracín,07
40052,Cedillo de la Torre,07
40053,Cerezo de Abajo,07
40054,Cerezo de Arriba,07
40065,Chañe,07
40055,Cilleruelo de San Mamés,07
40056,Cobos de Fuentidueña,07
40057,Coca,07
40058,Codorniz,07
40059,Collado Hermoso,07
40060,Condado de Castilnovo,07
40061,Corral de Ayllón,07
40902,Cozuelos de Fuentidueña,07
40062,Cubillo,07
40063,Cuéllar,07
40905,Cuevas de Provanco,07
40068,Domingo García,07
40069,Donhierro,07
40070,Duruelo,07
40071,Encinas,07
40072,Encinillas,07
40073,Escalona del Prado,07
40074,Escarabajosa de Cabezas,07
40075,Escobar de Polendos,07
40076,"Espinar, El",07
40077,Espirdo,07
40078,Fresneda de Cuéllar,07
40079,Fresno de Cantespino,07
40080,Fresno de la Fuente,07
40081,Frumales,07
40082,Fuente de Santa Cruz,07
40083,Fuente el Olmo de Fuentidueña,07
40084,Fuente el Olmo de Íscar,07
40086,Fuentepelayo,07
40087,Fuentepiñel,07
40088,Fuenterrebollo,07
40089,Fuentesaúco de Fuentidueña,07
40091,Fuentesoto,07
40092,Fuentidueña,07
40093,Gallegos,07
40094,Garcillán,07
40095,Gomezserracín,07
40097,Grajera,07
40099,Honrubia de la Cuesta,07
40100,Hontalbilla,07
40101,Hontanares de Eresma,07
40103,"Huertos, Los",07
40104,Ituero y Lama,07
40105,Juarros de Riomoros,07
40106,Juarros de Voltoya,07
40107,Labajos,07
40108,Laguna de Contreras,07
40109,Languilla,07
40110,Lastras de Cuéllar,07
40111,Lastras del Pozo,07
40112,"Lastrilla, La",07
40113,"Losa, La",07
40115,Maderuelo,07
40903,Marazoleja,07
40118,Marazuela,07
40119,Martín Miguel,07
40120,Martín Muñoz de la Dehesa,07
40121,Martín Muñoz de las Posadas,07
40122,Marugán,07
40124,Mata de Cuéllar,07
40123,Matabuena,07
40125,"Matilla, La",07
40126,Melque de Cercos,07
40127,Membibre de la Hoz,07
40128,Migueláñez,07
40129,Montejo de Arévalo,07
40130,Montejo de la Vega de la Serrezuela,07
40131,Monterrubio,07
40132,Moral de Hornuez,07
40134,Mozoncillo,07
40135,Muñopedro,07
40136,Muñoveros,07
40138,Nava de la Asunción,07
40139,Navafría,07
40140,Navalilla,07
40141,Navalmanzano,07
40142,Navares de Ayuso,07
40143,Navares de Enmedio,07
40144,Navares de las Cuevas,07
40145,Navas de Oro,07
40904,Navas de Riofrío,07
40146,Navas de San Antonio,07
40148,Nieva,07
40149,Olombrada,07
40150,Orejana,07
40151,Ortigosa de Pestaño,07
40901,Ortigosa del Monte,07
40152,Otero de Herreros,07
40154,Pajarejos,07
40155,Palazuelos de Eresma,07
40156,Pedraza,07
40157,Pelayos del Arroyo,07
40158,Perosillo,07
40159,Pinarejos,07
40160,Pinarnegrillo,07
40162,Prádena,07
40163,Puebla de Pedraza,07
40164,Rapariegos,07
40181,Real Sitio de San Ildefonso,07
40165,Rebollo,07
40166,Remondo,07
40168,Riaguas de San Bartolomé,07
40170,Riaza,07
40171,Ribota,07
40172,Riofrío de Riaza,07
40173,Roda de Eresma,07
40174,Sacramenia,07
40176,Samboal,07
40177,San Cristóbal de Cuéllar,07
40178,San Cristóbal de la Vega,07
40906,San Cristóbal de Segovia,07
40182,San Martín y Mudrián,07
40183,San Miguel de Bernuy,07
40184,San Pedro de Gaíllos,07
40179,Sanchonuño,07
40180,Sangarcía,07
40185,Santa María la Real de Nieva,07
40186,Santa Marta del Cerro,07
40188,Santiuste de Pedraza,07
40189,Santiuste de San Juan Bautista,07
40190,Santo Domingo de Pirón,07
40191,Santo Tomé del Puerto,07
40192,Sauquillo de Cabezas,07
40193,Sebúlcor,07
40194,Segovia,07
40195,Sepúlveda,07
40196,Sequera de Fresno,07
40198,Sotillo,07
40199,Sotosalbos,07
40200,Tabanera la Luenga,07
40201,Tolocirio,07
40206,Torre Val de San Pedro,07
40202,Torreadrada,07
40203,Torrecaballeros,07
40204,Torrecilla del Pinar,07
40205,Torreiglesias,07
40207,Trescasas,07
40208,Turégano,07
40210,Urueñas,07
40211,Valdeprados,07
40212,Valdevacas de Montejo,07
40213,Valdevacas y Guijar,07
40218,Valle de Tabladillo,07
40219,Vallelado,07
40220,Valleruela de Pedraza,07
40221,Valleruela de Sepúlveda,07
40214,Valseca,07
40215,Valtiendas,07
40216,Valverde del Majano,07
40222,Veganzones,07
40223,Vegas de Matute,07
40224,Ventosilla y Tejadilla,07
40225,Villacastín,07
40228,Villaverde de Íscar,07
40229,Villaverde de Montejo,07
