ccaa_code,ccaa_name,año,nivel_formacion,media_total,nivel_formacion_code
19,Melilla,2014,Primera etapa de Educación Secundaria y similar,22.275,
19,Melilla,2014,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),8.875,6.0
19,Melilla,2014,"Segunda etapa de educación secundaria, con orientación general",17.05,5.0
19,Melilla,2015,Analfabetos,4.975,1.0
19,Melilla,2015,Educación primaria,15.375,3.0
19,Melilla,2015,Educación superior,22.45,7.0
19,Melilla,2015,Estudios primarios incompletos,11.5,2.0
19,Melilla,2015,Primera etapa de Educación Secundaria y similar,24.675,
19,Melilla,2015,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),5.95,6.0
19,Melilla,2015,"Segunda etapa de educación secundaria, con orientación general",15.1,5.0
19,Melilla,2016,Analfabetos,4.625,1.0
19,Melilla,2016,Educación primaria,15.85,3.0
19,Melilla,2016,Educación superior,22.5,7.0
19,Melilla,2016,Estudios primarios incompletos,7.975,2.0
19,Melilla,2016,Primera etapa de Educación Secundaria y similar,26.075,
19,Melilla,2016,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),6.4,6.0
19,Melilla,2016,"Segunda etapa de educación secundaria, con orientación general",16.575,5.0
19,Melilla,2017,Analfabetos,4.35,1.0
19,Melilla,2017,Educación primaria,14.125,3.0
19,Melilla,2017,Educación superior,24.225,7.0
19,Melilla,2017,Estudios primarios incompletos,7.8,2.0
19,Melilla,2017,Primera etapa de Educación Secundaria y similar,24.35,
19,Melilla,2017,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),5.4,6.0
19,Melilla,2017,"Segunda etapa de educación secundaria, con orientación general",19.725,5.0
19,Melilla,2018,Analfabetos,4.125,1.0
19,Melilla,2018,Educación primaria,14.875,3.0
19,Melilla,2018,Educación superior,25.45,7.0
19,Melilla,2018,Estudios primarios incompletos,5.975,2.0
19,Melilla,2018,Primera etapa de Educación Secundaria y similar,27.1,
19,Melilla,2018,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),6.175,6.0
19,Melilla,2018,"Segunda etapa de educación secundaria, con orientación general",16.35,5.0
19,Melilla,2019,Analfabetos,5.3,1.0
19,Melilla,2019,Educación primaria,15.85,3.0
19,Melilla,2019,Educación superior,24.625,7.0
19,Melilla,2019,Estudios primarios incompletos,6.45,2.0
19,Melilla,2019,Primera etapa de Educación Secundaria y similar,26.200000000000003,
19,Melilla,2019,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),7.8500000000000005,6.0
19,Melilla,2019,"Segunda etapa de educación secundaria, con orientación general",13.775,5.0
19,Melilla,2020,Analfabetos,4.225,1.0
19,Melilla,2020,Educación primaria,15.725000000000001,3.0
19,Melilla,2020,Educación superior,28.675,7.0
19,Melilla,2020,Estudios primarios incompletos,4.0,2.0
19,Melilla,2020,Primera etapa de Educación Secundaria y similar,22.675,
19,Melilla,2020,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),7.925000000000001,6.0
19,Melilla,2020,"Segunda etapa de educación secundaria, con orientación general",16.825,5.0
19,Melilla,2021,Analfabetos,2.9,1.0
19,Melilla,2021,Educación primaria,13.8,3.0
19,Melilla,2021,Educación superior,29.475,7.0
19,Melilla,2021,Estudios primarios incompletos,6.525,2.0
19,Melilla,2021,Primera etapa de Educación Secundaria y similar,24.325,
19,Melilla,2021,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),5.775,6.0
19,Melilla,2021,"Segunda etapa de educación secundaria, con orientación general",17.224999999999998,5.0
19,Melilla,2022,Analfabetos,3.4,1.0
19,Melilla,2022,Educación primaria,13.275,3.0
19,Melilla,2022,Educación superior,28.325,7.0
19,Melilla,2022,Estudios primarios incompletos,8.1,2.0
19,Melilla,2022,Primera etapa de Educación Secundaria y similar,23.5,
19,Melilla,2022,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),7.3,6.0
19,Melilla,2022,"Segunda etapa de educación secundaria, con orientación general",16.125,5.0
19,Melilla,2023,Analfabetos,4.525,1.0
19,Melilla,2023,Educación primaria,14.600000000000001,3.0
19,Melilla,2023,Educación superior,27.375,7.0
19,Melilla,2023,Estudios primarios incompletos,4.65,2.0
19,Melilla,2023,Primera etapa de Educación Secundaria y similar,24.0,
19,Melilla,2023,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),8.8,6.0
19,Melilla,2023,"Segunda etapa de educación secundaria, con orientación general",16.075,5.0
19,Melilla,2024,Analfabetos,4.575,1.0
19,Melilla,2024,Educación primaria,16.075,3.0
19,Melilla,2024,Educación superior,26.55,7.0
19,Melilla,2024,Estudios primarios incompletos,4.1,2.0
19,Melilla,2024,Primera etapa de Educación Secundaria y similar,26.974999999999998,
19,Melilla,2024,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),7.55,6.0
19,Melilla,2024,"Segunda etapa de educación secundaria, con orientación general",14.225,5.0
19,Melilla,2025,Analfabetos,4.8,1.0
19,Melilla,2025,Educación primaria,14.7,3.0
19,Melilla,2025,Educación superior,25.6,7.0
19,Melilla,2025,Estudios primarios incompletos,4.0,2.0
19,Melilla,2025,Primera etapa de Educación Secundaria y similar,30.1,
19,Melilla,2025,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),6.3,6.0
19,Melilla,2025,"Segunda etapa de educación secundaria, con orientación general",14.4,5.0
